PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
OTHER CONSTRUCTION MACHINERY                      ,FR POLYNESIA,NA,NA,0.82
OTHER CONSTRUCTION MACHINERY                      ,FRANCE,NA,NA,14.63
OTHER CONSTRUCTION MACHINERY                      ,GABON,NA,NA,4.86
OTHER CONSTRUCTION MACHINERY                      ,GAMBIA,NA,NA,0.39
OTHER CONSTRUCTION MACHINERY                      ,GEORGIA,NA,NA,7.62
OTHER CONSTRUCTION MACHINERY                      ,GERMANY,NA,NA,28.17
OTHER CONSTRUCTION MACHINERY                      ,GHANA,NA,NA,59.20
OTHER CONSTRUCTION MACHINERY                      ,GREECE,NA,NA,0.70
OTHER CONSTRUCTION MACHINERY                      ,GRENADA,NA,NA,0.04
OTHER CONSTRUCTION MACHINERY                      ,GUADELOUPE,NA,NA,0.04
OTHER CONSTRUCTION MACHINERY                      ,GUAM,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,GUATEMALA,NA,NA,4.31
OTHER CONSTRUCTION MACHINERY                      ,GUINEA,NA,NA,13.04
OTHER CONSTRUCTION MACHINERY                      ,GUYANA,NA,NA,5.33
OTHER CONSTRUCTION MACHINERY                      ,HAITI,NA,NA,0.14
OTHER CONSTRUCTION MACHINERY                      ,HONDURAS,NA,NA,2.35
OTHER CONSTRUCTION MACHINERY                      ,HONG KONG,NA,NA,0.15
OTHER CONSTRUCTION MACHINERY                      ,HUNGARY,NA,NA,1.28
OTHER CONSTRUCTION MACHINERY                      ,ICELAND,NA,NA,0.02
OTHER CONSTRUCTION MACHINERY                      ,INDONESIA,NA,NA,44.98
OTHER CONSTRUCTION MACHINERY                      ,IRAN,NA,NA,0.72
OTHER CONSTRUCTION MACHINERY                      ,IRAQ,NA,NA,2.87
OTHER CONSTRUCTION MACHINERY                      ,IRELAND,NA,NA,0.61
OTHER CONSTRUCTION MACHINERY                      ,ISRAEL,NA,NA,3.79
OTHER CONSTRUCTION MACHINERY                      ,ITALY,NA,NA,33.50
OTHER CONSTRUCTION MACHINERY                      ,JAMAICA,NA,NA,0.81
OTHER CONSTRUCTION MACHINERY                      ,JAPAN,NA,NA,19.27
OTHER CONSTRUCTION MACHINERY                      ,JORDAN,NA,NA,1.22
OTHER CONSTRUCTION MACHINERY                      ,KAZAKHSTAN,NA,NA,6.45
OTHER CONSTRUCTION MACHINERY                      ,KENYA,NA,NA,24.10
OTHER CONSTRUCTION MACHINERY                      ,KIRIBATI REP,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,KOREA RP,NA,NA,17.64
OTHER CONSTRUCTION MACHINERY                      ,KUWAIT,NA,NA,11.89
OTHER CONSTRUCTION MACHINERY                      ,KYRGHYZSTAN,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,LAO PD RP,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,LATVIA,NA,NA,0.32
OTHER CONSTRUCTION MACHINERY                      ,LEBANON,NA,NA,0.74
OTHER CONSTRUCTION MACHINERY                      ,LIBERIA,NA,NA,2.64
OTHER CONSTRUCTION MACHINERY                      ,LIBYA,NA,NA,0.94
OTHER CONSTRUCTION MACHINERY                      ,LITHUANIA,NA,NA,0.11
OTHER CONSTRUCTION MACHINERY                      ,MACEDONIA,NA,NA,0.04
OTHER CONSTRUCTION MACHINERY                      ,MADAGASCAR,NA,NA,1.83
OTHER CONSTRUCTION MACHINERY                      ,MALAWI,NA,NA,0.83
OTHER CONSTRUCTION MACHINERY                      ,MALAYSIA,NA,NA,34.05
OTHER CONSTRUCTION MACHINERY                      ,MALDIVES,NA,NA,12.93
OTHER CONSTRUCTION MACHINERY                      ,MALI,NA,NA,1.04
OTHER CONSTRUCTION MACHINERY                      ,MALTA,NA,NA,0.76
OTHER CONSTRUCTION MACHINERY                      ,MARTINIQUE,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,MAURITANIA,NA,NA,0.43
OTHER CONSTRUCTION MACHINERY                      ,MAURITIUS,NA,NA,3.71
OTHER CONSTRUCTION MACHINERY                      ,MAYOTTE,NA,NA,0.05
OTHER CONSTRUCTION MACHINERY                      ,MEXICO,NA,NA,67.93
OTHER CONSTRUCTION MACHINERY                      ,MOLDOVA,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,MONGOLIA,NA,NA,1.43
OTHER CONSTRUCTION MACHINERY                      ,MONTENEGRO,NA,NA,0.01
OTHER CONSTRUCTION MACHINERY                      ,MONTSERRAT,NA,NA,0.06
OTHER CONSTRUCTION MACHINERY                      ,MOROCCO,NA,NA,6.95
OTHER CONSTRUCTION MACHINERY                      ,MOZAMBIQUE,NA,NA,10.06
OTHER CONSTRUCTION MACHINERY                      ,MYANMAR,NA,NA,0.43
OTHER CONSTRUCTION MACHINERY                      ,N. MARIANA IS.,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,NAMIBIA,NA,NA,0.48
OTHER CONSTRUCTION MACHINERY                      ,NEPAL,NA,NA,38.46
OTHER CONSTRUCTION MACHINERY                      ,NETHERLAND,NA,NA,74.82
OTHER CONSTRUCTION MACHINERY                      ,NETHERLANDANTIL,NA,NA,0.05
OTHER CONSTRUCTION MACHINERY                      ,NEW CALEDONIA,NA,NA,0.32
OTHER CONSTRUCTION MACHINERY                      ,NEW ZEALAND,NA,NA,16.46
OTHER CONSTRUCTION MACHINERY                      ,NICARAGUA,NA,NA,1.11
OTHER CONSTRUCTION MACHINERY                      ,NIGER,NA,NA,0.51
OTHER CONSTRUCTION MACHINERY                      ,NIGERIA,NA,NA,14.40
OTHER CONSTRUCTION MACHINERY                      ,NORWAY,NA,NA,3.71
OTHER CONSTRUCTION MACHINERY                      ,OMAN,NA,NA,19.91
OTHER CONSTRUCTION MACHINERY                      ,PAKISTAN IR,NA,NA,0.32
OTHER CONSTRUCTION MACHINERY                      ,PANAMA REPUBLIC,NA,NA,3.84
OTHER CONSTRUCTION MACHINERY                      ,PAPUA N GNA,NA,NA,4.19
OTHER CONSTRUCTION MACHINERY                      ,PARAGUAY,NA,NA,1.21
OTHER CONSTRUCTION MACHINERY                      ,PERU,NA,NA,7.64
OTHER CONSTRUCTION MACHINERY                      ,PHILIPPINES,NA,NA,16.53
OTHER CONSTRUCTION MACHINERY                      ,POLAND,NA,NA,7.93
OTHER CONSTRUCTION MACHINERY                      ,PORTUGAL,NA,NA,0.61
OTHER CONSTRUCTION MACHINERY                      ,PUERTO RICO,NA,NA,0.61
OTHER CONSTRUCTION MACHINERY                      ,QATAR,NA,NA,10.52
OTHER CONSTRUCTION MACHINERY                      ,REUNION,NA,NA,0.06
OTHER CONSTRUCTION MACHINERY                      ,ROMANIA,NA,NA,5.72
OTHER CONSTRUCTION MACHINERY                      ,RUSSIA,NA,NA,29.18
OTHER CONSTRUCTION MACHINERY                      ,RWANDA,NA,NA,0.98
OTHER CONSTRUCTION MACHINERY                      ,SAMOA,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,SAUDI ARAB,NA,NA,126.87
OTHER CONSTRUCTION MACHINERY                      ,SENEGAL,NA,NA,6.52
OTHER CONSTRUCTION MACHINERY                      ,SERBIA,NA,NA,0.62
OTHER CONSTRUCTION MACHINERY                      ,SEYCHELLES,NA,NA,0.45
OTHER CONSTRUCTION MACHINERY                      ,SIERRA LEONE,NA,NA,5.08
OTHER CONSTRUCTION MACHINERY                      ,SINGAPORE,NA,NA,71.61
OTHER CONSTRUCTION MACHINERY                      ,SLOVAK REP,NA,NA,0.28
OTHER CONSTRUCTION MACHINERY                      ,SLOVENIA,NA,NA,0.40
OTHER CONSTRUCTION MACHINERY                      ,SOMALIA,NA,NA,0.84
OTHER CONSTRUCTION MACHINERY                      ,SOUTH AFRICA,NA,NA,108.93
OTHER CONSTRUCTION MACHINERY                      ,SOUTH SUDAN,NA,NA,0.42
OTHER CONSTRUCTION MACHINERY                      ,SPAIN,NA,NA,7.26
OTHER CONSTRUCTION MACHINERY                      ,SRI LANKA DSR,NA,NA,10.44
OTHER CONSTRUCTION MACHINERY                      ,ST KITT N A,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,ST LUCIA,NA,NA,0.12
OTHER CONSTRUCTION MACHINERY                      ,ST VINCENT,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,SUDAN,NA,NA,1.86
OTHER CONSTRUCTION MACHINERY                      ,SURINAME,NA,NA,0.12
OTHER CONSTRUCTION MACHINERY                      ,SWAZILAND,NA,NA,0.08
OTHER CONSTRUCTION MACHINERY                      ,SWEDEN,NA,NA,9.02
OTHER CONSTRUCTION MACHINERY                      ,SWITZERLAND,NA,NA,2.03
OTHER CONSTRUCTION MACHINERY                      ,SYRIA,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,TAIWAN,NA,NA,4.42
OTHER CONSTRUCTION MACHINERY                      ,TAJIKISTAN,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,TANZANIA REP,NA,NA,38.14
OTHER CONSTRUCTION MACHINERY                      ,THAILAND,NA,NA,32.09
OTHER CONSTRUCTION MACHINERY                      ,TOGO,NA,NA,2.07
OTHER CONSTRUCTION MACHINERY                      ,TONGA,NA,NA,0.00
OTHER CONSTRUCTION MACHINERY                      ,TRINIDAD,NA,NA,1.39
OTHER CONSTRUCTION MACHINERY                      ,TUNISIA,NA,NA,3.94
OTHER CONSTRUCTION MACHINERY                      ,TURKEY,NA,NA,26.08
OTHER CONSTRUCTION MACHINERY                      ,TURKMENISTAN,NA,NA,1.07
OTHER CONSTRUCTION MACHINERY                      ,U ARAB EMTS,NA,NA,114.21
OTHER CONSTRUCTION MACHINERY                      ,U K,NA,NA,196.74
OTHER CONSTRUCTION MACHINERY                      ,U S A,NA,NA,462.82
OTHER CONSTRUCTION MACHINERY                      ,UGANDA,NA,NA,3.34
OTHER CONSTRUCTION MACHINERY                      ,UKRAINE,NA,NA,0.11
OTHER CONSTRUCTION MACHINERY                      ,UNSPECIFIED,NA,NA,0.01
OTHER CONSTRUCTION MACHINERY                      ,URUGUAY,NA,NA,3.72
OTHER CONSTRUCTION MACHINERY                      ,UZBEKISTAN,NA,NA,0.79
OTHER CONSTRUCTION MACHINERY                      ,VENEZUELA,NA,NA,1.76
OTHER CONSTRUCTION MACHINERY                      ,VIETNAM SOC REP,NA,NA,27.44
OTHER CONSTRUCTION MACHINERY                      ,YEMEN REPUBLC,NA,NA,0.04
OTHER CONSTRUCTION MACHINERY                      ,ZAMBIA,NA,NA,9.58
OTHER CONSTRUCTION MACHINERY                      ,ZIMBABWE,NA,NA,4.46
OTHER MISC. ENGINEERING ITEMS                     ,AFGHANISTAN,NA,NA,0.87
OTHER MISC. ENGINEERING ITEMS                     ,ALBANIA,NA,NA,0.23
OTHER MISC. ENGINEERING ITEMS                     ,ALGERIA,NA,NA,2.27
OTHER MISC. ENGINEERING ITEMS                     ,ANGOLA,NA,NA,2.13
OTHER MISC. ENGINEERING ITEMS                     ,ANTARTICA,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,ANTIGUA,NA,NA,0.03
OTHER MISC. ENGINEERING ITEMS                     ,ARGENTINA,NA,NA,3.44
OTHER MISC. ENGINEERING ITEMS                     ,ARMENIA,NA,NA,0.07
OTHER MISC. ENGINEERING ITEMS                     ,ARUBA,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,AUSTRALIA,NA,NA,36.41
OTHER MISC. ENGINEERING ITEMS                     ,AUSTRIA,NA,NA,10.17
OTHER MISC. ENGINEERING ITEMS                     ,AZERBAIJAN,NA,NA,0.21
OTHER MISC. ENGINEERING ITEMS                     ,BAHAMAS,NA,NA,0.01
OTHER MISC. ENGINEERING ITEMS                     ,BAHARAIN IS,NA,NA,4.01
OTHER MISC. ENGINEERING ITEMS                     ,BANGLADESH PR,NA,NA,40.66
OTHER MISC. ENGINEERING ITEMS                     ,BARBADOS,NA,NA,0.19
OTHER MISC. ENGINEERING ITEMS                     ,BELARUS,NA,NA,0.16
OTHER MISC. ENGINEERING ITEMS                     ,BELGIUM,NA,NA,50.45
OTHER MISC. ENGINEERING ITEMS                     ,BELIZE,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,BENIN,NA,NA,1.16
OTHER MISC. ENGINEERING ITEMS                     ,BERMUDA,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,BHUTAN,NA,NA,10.03
OTHER MISC. ENGINEERING ITEMS                     ,BOLIVIA,NA,NA,0.57
OTHER MISC. ENGINEERING ITEMS                     ,BOSNIA-HRZGOVIN,NA,NA,0.07
OTHER MISC. ENGINEERING ITEMS                     ,BOTSWANA,NA,NA,0.44
OTHER MISC. ENGINEERING ITEMS                     ,BRAZIL,NA,NA,107.83
OTHER MISC. ENGINEERING ITEMS                     ,BRITISH INDIAN OCEAN TERRITORY,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,BRUNEI,NA,NA,0.11
OTHER MISC. ENGINEERING ITEMS                     ,BULGARIA,NA,NA,1.07
OTHER MISC. ENGINEERING ITEMS                     ,BURKINA FASO,NA,NA,1.13
OTHER MISC. ENGINEERING ITEMS                     ,BURUNDI,NA,NA,0.06
OTHER MISC. ENGINEERING ITEMS                     ,C AFRI REP,NA,NA,0.01
OTHER MISC. ENGINEERING ITEMS                     ,CAMBODIA,NA,NA,0.84
OTHER MISC. ENGINEERING ITEMS                     ,CAMEROON,NA,NA,0.71
OTHER MISC. ENGINEERING ITEMS                     ,CANADA,NA,NA,65.75
OTHER MISC. ENGINEERING ITEMS                     ,CAPE VERDE IS,NA,NA,0.11
OTHER MISC. ENGINEERING ITEMS                     ,CAYMAN IS,NA,NA,0.02
OTHER MISC. ENGINEERING ITEMS                     ,CHAD,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,CHILE,NA,NA,5.04
OTHER MISC. ENGINEERING ITEMS                     ,CHINA P RP,NA,NA,116.13
OTHER MISC. ENGINEERING ITEMS                     ,COLOMBIA,NA,NA,4.64
OTHER MISC. ENGINEERING ITEMS                     ,COMOROS,NA,NA,0.04
OTHER MISC. ENGINEERING ITEMS                     ,CONGO D. REP.,NA,NA,1.68
OTHER MISC. ENGINEERING ITEMS                     ,CONGO P REP,NA,NA,0.36
OTHER MISC. ENGINEERING ITEMS                     ,COOK IS,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,COSTA RICA,NA,NA,0.19
OTHER MISC. ENGINEERING ITEMS                     ,COTE D' IVOIRE,NA,NA,3.10
OTHER MISC. ENGINEERING ITEMS                     ,CROATIA,NA,NA,0.48
OTHER MISC. ENGINEERING ITEMS                     ,CUBA,NA,NA,0.04
OTHER MISC. ENGINEERING ITEMS                     ,CYPRUS,NA,NA,0.43
OTHER MISC. ENGINEERING ITEMS                     ,CZECH REPUBLIC,NA,NA,11.64
OTHER MISC. ENGINEERING ITEMS                     ,DENMARK,NA,NA,22.92
OTHER MISC. ENGINEERING ITEMS                     ,DJIBOUTI,NA,NA,5.28
OTHER MISC. ENGINEERING ITEMS                     ,DOMINIC REP,NA,NA,3.00
OTHER MISC. ENGINEERING ITEMS                     ,DOMINICA,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,ECUADOR,NA,NA,2.44
OTHER MISC. ENGINEERING ITEMS                     ,EGYPT A RP,NA,NA,24.61
OTHER MISC. ENGINEERING ITEMS                     ,EL SALVADOR,NA,NA,0.73
OTHER MISC. ENGINEERING ITEMS                     ,EQUTL GUINEA,NA,NA,0.02
OTHER MISC. ENGINEERING ITEMS                     ,ERITREA,NA,NA,0.12
OTHER MISC. ENGINEERING ITEMS                     ,ESTONIA,NA,NA,1.04
OTHER MISC. ENGINEERING ITEMS                     ,ETHIOPIA,NA,NA,1.67
OTHER MISC. ENGINEERING ITEMS                     ,FALKLAND IS,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,FAROE IS.,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,FIJI IS,NA,NA,0.68
OTHER MISC. ENGINEERING ITEMS                     ,FINLAND,NA,NA,6.18
OTHER MISC. ENGINEERING ITEMS                     ,FR GUIANA,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,FR POLYNESIA,NA,NA,0.02
OTHER MISC. ENGINEERING ITEMS                     ,FRANCE,NA,NA,116.73
OTHER MISC. ENGINEERING ITEMS                     ,GABON,NA,NA,0.80
OTHER MISC. ENGINEERING ITEMS                     ,GAMBIA,NA,NA,0.45
OTHER MISC. ENGINEERING ITEMS                     ,GEORGIA,NA,NA,0.62
OTHER MISC. ENGINEERING ITEMS                     ,GERMANY,NA,NA,238.80
OTHER MISC. ENGINEERING ITEMS                     ,GHANA,NA,NA,5.49
OTHER MISC. ENGINEERING ITEMS                     ,GREECE,NA,NA,1.84
OTHER MISC. ENGINEERING ITEMS                     ,GRENADA,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,GUADELOUPE,NA,NA,0.01
OTHER MISC. ENGINEERING ITEMS                     ,GUAM,NA,NA,0.05
OTHER MISC. ENGINEERING ITEMS                     ,GUATEMALA,NA,NA,3.60
OTHER MISC. ENGINEERING ITEMS                     ,GUINEA,NA,NA,1.85
OTHER MISC. ENGINEERING ITEMS                     ,GUINEA BISSAU,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,GUYANA,NA,NA,0.44
OTHER MISC. ENGINEERING ITEMS                     ,HAITI,NA,NA,0.08
OTHER MISC. ENGINEERING ITEMS                     ,HONDURAS,NA,NA,0.46
OTHER MISC. ENGINEERING ITEMS                     ,HONG KONG,NA,NA,19.85
OTHER MISC. ENGINEERING ITEMS                     ,HUNGARY,NA,NA,5.90
OTHER MISC. ENGINEERING ITEMS                     ,ICELAND,NA,NA,0.10
OTHER MISC. ENGINEERING ITEMS                     ,INDONESIA,NA,NA,50.56
OTHER MISC. ENGINEERING ITEMS                     ,IRAN,NA,NA,6.34
OTHER MISC. ENGINEERING ITEMS                     ,IRAQ,NA,NA,7.73
OTHER MISC. ENGINEERING ITEMS                     ,IRELAND,NA,NA,7.61
OTHER MISC. ENGINEERING ITEMS                     ,ISRAEL,NA,NA,136.47
OTHER MISC. ENGINEERING ITEMS                     ,ITALY,NA,NA,95.58
OTHER MISC. ENGINEERING ITEMS                     ,JAMAICA,NA,NA,0.32
OTHER MISC. ENGINEERING ITEMS                     ,JAPAN,NA,NA,71.28
OTHER MISC. ENGINEERING ITEMS                     ,JORDAN,NA,NA,1.95
OTHER MISC. ENGINEERING ITEMS                     ,KAZAKHSTAN,NA,NA,0.69
OTHER MISC. ENGINEERING ITEMS                     ,KENYA,NA,NA,13.94
OTHER MISC. ENGINEERING ITEMS                     ,KOREA RP,NA,NA,73.57
OTHER MISC. ENGINEERING ITEMS                     ,KUWAIT,NA,NA,13.42
OTHER MISC. ENGINEERING ITEMS                     ,KYRGHYZSTAN,NA,NA,0.69
OTHER MISC. ENGINEERING ITEMS                     ,LAO PD RP,NA,NA,0.01
OTHER MISC. ENGINEERING ITEMS                     ,LATVIA,NA,NA,0.48
OTHER MISC. ENGINEERING ITEMS                     ,LEBANON,NA,NA,0.85
OTHER MISC. ENGINEERING ITEMS                     ,LESOTHO,NA,NA,0.01
OTHER MISC. ENGINEERING ITEMS                     ,LIBERIA,NA,NA,1.08
OTHER MISC. ENGINEERING ITEMS                     ,LIBYA,NA,NA,0.30
OTHER MISC. ENGINEERING ITEMS                     ,LIECHTENSTEIN,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,LITHUANIA,NA,NA,1.87
OTHER MISC. ENGINEERING ITEMS                     ,LUXEMBOURG,NA,NA,0.23
OTHER MISC. ENGINEERING ITEMS                     ,MACAO,NA,NA,2.40
OTHER MISC. ENGINEERING ITEMS                     ,MACEDONIA,NA,NA,0.08
OTHER MISC. ENGINEERING ITEMS                     ,MADAGASCAR,NA,NA,1.22
OTHER MISC. ENGINEERING ITEMS                     ,MALAWI,NA,NA,0.79
OTHER MISC. ENGINEERING ITEMS                     ,MALAYSIA,NA,NA,33.54
OTHER MISC. ENGINEERING ITEMS                     ,MALDIVES,NA,NA,4.57
OTHER MISC. ENGINEERING ITEMS                     ,MALI,NA,NA,0.84
OTHER MISC. ENGINEERING ITEMS                     ,MALTA,NA,NA,0.42
OTHER MISC. ENGINEERING ITEMS                     ,MARSHALL ISLAND,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,MARTINIQUE,NA,NA,0.01
OTHER MISC. ENGINEERING ITEMS                     ,MAURITANIA,NA,NA,0.50
OTHER MISC. ENGINEERING ITEMS                     ,MAURITIUS,NA,NA,4.30
OTHER MISC. ENGINEERING ITEMS                     ,MAYOTTE,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,MEXICO,NA,NA,93.96
OTHER MISC. ENGINEERING ITEMS                     ,MOLDOVA,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,MONACO,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,MONGOLIA,NA,NA,0.05
OTHER MISC. ENGINEERING ITEMS                     ,MONTENEGRO,NA,NA,0.01
OTHER MISC. ENGINEERING ITEMS                     ,MONTSERRAT,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,MOROCCO,NA,NA,2.03
OTHER MISC. ENGINEERING ITEMS                     ,MOZAMBIQUE,NA,NA,3.27
OTHER MISC. ENGINEERING ITEMS                     ,MYANMAR,NA,NA,59.27
OTHER MISC. ENGINEERING ITEMS                     ,N. MARIANA IS.,NA,NA,0.00
OTHER MISC. ENGINEERING ITEMS                     ,NAMIBIA,NA,NA,0.38
